ID,NationalTeam,IntReputation,NationalNumber
213271,Not in team,1,
263191,Not in team,1,
259094,Not in team,1,
246550,Not in team,1,
224790,Not in team,1,
258325,Not in team,1,
240922,Not in team,1,
207899,Not in team,1,
256788,Not in team,1,
229915,Not in team,1,
149791,Not in team,1,
255773,Not in team,1,
250909,Not in team,1,
245277,Not in team,1,
241693,Not in team,1,
240925,Canada,1,14
236829,Not in team,1,
193564,Not in team,1,
242716,Not in team,1,
227868,Not in team,1,
225564,Not in team,1,
208668,Not in team,1,
205596,Not in team,1,
256539,Not in team,1,
248603,Not in team,1,
200981,Not in team,1,
252436,Not in team,1,
194091,Not in team,1,
248111,Not in team,1,
238895,Not in team,1,
230447,Not in team,1,
217647,Not in team,1,
217391,Not in team,1,
215855,Not in team,1,
214319,Not in team,1,
214063,Not in team,1,
248110,Not in team,1,
221486,Finland,1,3
204078,Not in team,1,
197166,Not in team,1,
252461,Not in team,1,
251436,Not in team,1,
224300,Not in team,1,
260139,Not in team,1,
241967,Not in team,1,
252463,Not in team,1,
242708,Not in team,1,
225584,Not in team,1,
226580,Not in team,1,
224020,Not in team,1,
251923,Not in team,1,
239379,Not in team,1,
236307,Not in team,1,
235027,Not in team,1,
228627,Not in team,1,
255505,Not in team,1,
239377,Not in team,1,
238865,Not in team,1,
228369,Not in team,1,
227601,Not in team,1,
201265,Not in team,1,
255536,Not in team,1,
240176,Not in team,1,
243841,Not in team,1,
209281,Not in team,1,
253895,Not in team,1,
224662,Not in team,1,
233109,Not in team,1,
232597,Not in team,1,
227477,Not in team,1,
257172,Not in team,1,
243604,Not in team,1,
193427,Not in team,1,
247187,Not in team,1,
202131,Not in team,1,
193426,Not in team,1,
239762,Not in team,1,
251025,Not in team,1,
248465,Not in team,1,
244881,Not in team,1,
230801,Not in team,1,
226705,Not in team,1,
224150,Not in team,1,
193942,Not in team,1,
247696,Not in team,1,
226711,Not in team,1,
234148,Not in team,1,
230308,Not in team,1,
193688,Not in team,1,
251800,Not in team,1,
251288,Not in team,1,
233880,Not in team,1,
204184,Not in team,1,
201112,Not in team,1,
261015,Not in team,1,
260247,Not in team,1,
258455,Not in team,1,
238743,Not in team,1,
169623,Not in team,1,
233879,Not in team,1,
230807,Not in team,1,
263825,Not in team,1,
246416,Not in team,1,
188836,Not in team,1,
213133,Not in team,1,
199053,Not in team,1,
198285,Not in team,1,
254860,Not in team,1,
244364,Not in team,1,
237708,Not in team,1,
228810,Not in team,1,
187337,Not in team,1,
237769,Not in team,1,
216265,Not in team,1,
213449,Not in team,1,
191944,Not in team,1,
238536,Not in team,1,
237768,Not in team,1,
172232,Finland,1,4
231624,Not in team,1,
201869,Not in team,1,
223629,Not in team,1,
243856,Not in team,1,
232589,Not in team,1,
232848,Not in team,1,
211600,Not in team,1,
210832,Not in team,1,
202896,Not in team,1,
263056,Not in team,1,
241551,Not in team,1,
230287,Not in team,1,
250766,Not in team,1,
222350,Not in team,1,
214414,Not in team,1,
212366,Not in team,1,
263566,Not in team,1,
193421,Not in team,1,
246157,Not in team,1,
242317,Not in team,1,
252324,Not in team,1,
255908,Not in team,1,
245632,Not in team,1,
259707,Not in team,1,
239023,Not in team,1,
234671,Not in team,1,
214447,Not in team,1,
260270,Not in team,1,
256942,Not in team,1,
232110,Not in team,1,
230830,Not in team,1,
212910,Not in team,1,
210862,Canada,1,5
208302,Not in team,1,
259245,Not in team,1,
214701,Not in team,1,
211373,Not in team,1,
202413,Not in team,1,
251052,Not in team,1,
199088,China PR,1,20
207740,Not in team,1,
226220,Not in team,1,
230268,Not in team,1,
221824,Not in team,1,
237439,Not in team,1,
236415,Not in team,1,
206207,Not in team,1,
192126,Not in team,1,
257406,Not in team,1,
225406,Not in team,1,
210046,Not in team,1,
253565,Not in team,1,
239485,Not in team,1,
223357,Not in team,1,
213117,Not in team,1,
201085,Not in team,1,
261756,Not in team,1,
232316,Not in team,1,
247468,Not in team,1,
214700,Not in team,1,
208549,Not in team,1,
245159,Not in team,1,
231335,Not in team,1,
203175,Not in team,1,
255398,Not in team,1,
248230,Not in team,1,
209062,Not in team,1,
262566,Not in team,1,
262053,Not in team,1,
193701,Not in team,1,
258725,Not in team,1,
257957,Not in team,1,
256421,Not in team,1,
239269,Not in team,1,
229285,Not in team,1,
223909,Not in team,1,
221605,Not in team,1,
242343,Not in team,1,
246951,Not in team,1,
247467,Not in team,1,
188071,Not in team,1,
232619,Not in team,1,
260266,Not in team,1,
193706,Not in team,1,
243882,Not in team,1,
242090,Not in team,1,
192169,Not in team,1,
246441,Not in team,1,
211881,Not in team,1,
208297,Not in team,1,
205225,Not in team,1,
189352,Not in team,1,
248744,Not in team,1,
236712,Not in team,1,
220584,Not in team,1,
204968,Not in team,1,
238923,Not in team,1,
189397,Not in team,1,
226791,Not in team,1,
227789,Not in team,1,
205005,Not in team,1,
260044,Not in team,1,
253644,Not in team,1,
248780,Not in team,1,
244940,Not in team,1,
230860,Not in team,1,
224460,Not in team,1,
262091,Not in team,1,
251595,Not in team,1,
183499,Not in team,1,
215755,Not in team,1,
262859,Not in team,1,
192970,Not in team,1,
243914,Not in team,1,
238282,Not in team,1,
213206,Not in team,1,
216790,Not in team,1,
228310,Not in team,1,
238038,Not in team,1,
202199,Not in team,1,
264422,Not in team,1,
208102,Not in team,1,
212710,Not in team,1,
232166,Not in team,1,
235213,Not in team,1,
216526,Not in team,1,
227278,Not in team,1,
251089,Not in team,1,
229605,Not in team,1,
239589,Not in team,1,
248805,Not in team,1,
193765,Not in team,1,
201940,Not in team,1,
194003,Not in team,1,
238803,Not in team,1,
231123,Not in team,1,
204499,Not in team,1,
252114,Not in team,1,
233170,Not in team,1,
248017,Not in team,1,
173518,Not in team,1,
247249,Not in team,1,
160209,Not in team,1,
209361,Not in team,1,
252368,Not in team,1,
260815,Not in team,1,
253903,Not in team,1,
247503,Not in team,1,
240847,Not in team,1,
239567,Not in team,1,
236751,Not in team,1,
259790,Not in team,1,
239078,Not in team,1,
237031,Not in team,1,
228325,Not in team,1,
224488,Not in team,1,
251373,Not in team,1,
192237,Not in team,1,
224238,Not in team,1,
226542,Not in team,1,
242670,Not in team,1,
247278,Not in team,1,
247534,Not in team,1,
216815,Not in team,1,
232687,Not in team,1,
236271,Not in team,1,
253167,Not in team,1,
254447,Not in team,1,
196848,Not in team,1,
231408,Not in team,1,
260080,Not in team,1,
217841,Not in team,1,
221425,Not in team,1,
243953,Not in team,1,
246001,Not in team,1,
248049,Not in team,1,
188145,Not in team,2,
208370,Not in team,1,
241394,Not in team,1,
243442,Not in team,1,
210134,Not in team,1,
241645,Not in team,1,
212973,Not in team,1,
235244,Not in team,1,
239337,Not in team,1,
225768,Not in team,1,
235496,Not in team,1,
245736,Not in team,1,
184040,Not in team,1,
253416,Not in team,1,
254184,Not in team,1,
193768,Not in team,1,
214761,Not in team,1,
225769,Not in team,1,
227561,Not in team,1,
231145,Not in team,1,
240873,Not in team,1,
220396,Not in team,1,
260841,Not in team,1,
261097,Not in team,1,
261865,Not in team,1,
203754,Not in team,1,
229354,Not in team,1,
229610,Not in team,1,
232426,Not in team,1,
245226,Not in team,1,
264427,Not in team,1,
205291,Not in team,1,
241131,Not in team,1,
229349,Not in team,1,
240333,Not in team,1,
251364,Not in team,1,
241652,Not in team,1,
235769,Not in team,1,
148729,Not in team,1,
200697,Not in team,1,
259576,Not in team,1,
183544,Not in team,1,
204536,Not in team,1,
252407,Not in team,1,
202231,Not in team,1,
198135,Not in team,1,
238820,Not in team,1,
258037,Not in team,1,
227573,Not in team,1,
263669,Not in team,1,
236020,Not in team,1,
216791,Not in team,1,
223732,Not in team,1,
221684,Not in team,1,
229107,Not in team,1,
204787,Not in team,1,
260082,Not in team,1,
189938,Not in team,1,
179698,Not in team,1,
244948,Not in team,1,
243156,Not in team,1,
236244,Not in team,1,
226004,Not in team,1,
202708,Not in team,1,
205015,Not in team,1,
254201,Not in team,1,
207610,Not in team,1,
222970,Not in team,1,
223738,Not in team,1,
245461,Not in team,1,
244949,Not in team,1,
229845,Not in team,1,
224981,Not in team,1,
223957,Not in team,1,
206549,Not in team,1,
255700,Not in team,1,
248575,Not in team,1,
235263,Not in team,1,
233727,Not in team,1,
254206,Not in team,1,
208894,Not in team,1,
235261,Not in team,1,
233981,Not in team,1,
262140,Not in team,1,
235516,Not in team,1,
234492,Not in team,1,
233212,Not in team,1,
239611,Not in team,1,
237563,Not in team,1,
236283,Not in team,1,
235771,Not in team,1,
232955,Not in team,1,
229883,Not in team,1,
255994,Not in team,1,
230906,Not in team,1,
224250,Not in team,1,
213719,Not in team,1,
193013,Not in team,1,
247009,Not in team,1,
222431,Not in team,1,
242907,Not in team,1,
251611,Not in team,1,
253915,Not in team,1,
230876,Not in team,1,
232668,Not in team,1,
251868,Not in team,1,
256476,Not in team,1,
193244,Not in team,1,
232669,New Zealand,1,10
255965,Not in team,1,
228318,Not in team,1,
246750,Not in team,1,
205535,Not in team,1,
238303,Not in team,1,
239835,Not in team,1,
250847,Not in team,1,
216288,Not in team,1,
224225,Not in team,1,
226785,Not in team,1,
240097,Not in team,1,
194785,Northern Ireland,1,4
233442,Not in team,1,
237538,Not in team,1,
251362,Not in team,1,
206563,Not in team,1,
231139,Not in team,1,
186595,Not in team,1,
235236,Not in team,1,
242651,Not in team,1,
176348,Not in team,2,
223963,Not in team,1,
243929,Not in team,1,
206555,Not in team,1,
236247,Not in team,1,
186839,Northern Ireland,1,7
253399,Not in team,1,
193495,Not in team,1,
234200,Not in team,1,
206297,Not in team,1,
235225,Not in team,1,
189143,Not in team,1,
183513,Not in team,1,
200667,Not in team,1,
173530,Not in team,1,
245722,Not in team,1,
256730,Not in team,1,
226266,Not in team,1,
209317,Not in team,1,
220581,Not in team,1,
258466,Not in team,1,
244133,Not in team,1,
252325,Not in team,1,
253093,Not in team,1,
213670,Not in team,1,
192165,Not in team,1,
232614,Not in team,1,
169638,Not in team,1,
251558,Not in team,1,
255140,Not in team,1,
243622,Not in team,1,
257188,Not in team,1,
254372,Not in team,1,
216227,Not in team,1,
223907,Not in team,1,
230819,Not in team,1,
239523,Not in team,1,
246691,Not in team,1,
190883,Not in team,1,
202916,Not in team,1,
204196,Not in team,1,
224420,Not in team,1,
237988,Not in team,1,
243364,Not in team,1,
193958,Not in team,1,
253348,Not in team,1,
252326,Not in team,1,
201132,Not in team,1,
162471,Not in team,1,
260267,Not in team,1,
191915,Not in team,1,
225708,Not in team,1,
240812,Not in team,1,
242092,Not in team,1,
201901,Not in team,1,
216237,Not in team,1,
216493,Not in team,1,
163757,Not in team,1,
231597,Not in team,1,
234669,Not in team,1,
251565,Not in team,1,
186541,Not in team,1,
243041,Not in team,1,
209323,Not in team,1,
226216,Not in team,1,
237226,Not in team,1,
232874,Not in team,1,
222378,Not in team,1,
222122,Not in team,1,
204458,Not in team,1,
191657,Not in team,1,
252073,Not in team,1,
247721,Not in team,1,
232617,Not in team,1,
140201,Not in team,2,
247976,Not in team,1,
242856,Not in team,1,
232872,Not in team,1,
256097,Not in team,1,
233047,Not in team,1,
198241,Not in team,1,
260184,Not in team,1,
236890,Not in team,1,
231514,Not in team,1,
231258,Not in team,1,
198490,Not in team,1,
193113,Not in team,1,
256345,Not in team,1,
237913,Not in team,1,
225625,Not in team,1,
202841,Not in team,1,
202073,Not in team,1,
196953,Not in team,1,
261208,Not in team,1,
260952,Not in team,1,
240728,Not in team,1,
250976,Not in team,1,
167512,Not in team,1,
253527,Not in team,1,
251223,Not in team,1,
223537,Not in team,1,
203095,Not in team,1,
263255,Not in team,1,
257878,Not in team,1,
255830,Not in team,1,
232790,Not in team,1,
264022,Not in team,1,
257431,Not in team,1,
53655,Not in team,2,
232343,Not in team,1,
238938,Not in team,1,
239706,Not in team,1,
116314,Not in team,1,
210011,Not in team,1,
247904,Not in team,1,
246112,Not in team,1,
242528,Not in team,1,
224864,Not in team,1,
224608,Not in team,1,
208992,Not in team,1,
243807,Not in team,1,
224095,Not in team,1,
221279,Not in team,1,
255838,Not in team,1,
252254,Not in team,1,
251486,Not in team,1,
234846,Not in team,1,
199774,Not in team,1,
263518,Not in team,1,
236637,Not in team,1,
214365,Not in team,1,
202589,Not in team,1,
263005,Not in team,1,
260188,Not in team,1,
259164,Not in team,1,
253276,Not in team,1,
232540,Not in team,1,
190555,Not in team,1,
186715,Not in team,1,
240987,Not in team,1,
222299,Not in team,1,
219566,Not in team,1,
192328,Not in team,1,
247601,Not in team,1,
237116,Not in team,1,
211096,Not in team,1,
216472,Not in team,1,
264424,Not in team,1,
262376,Not in team,1,
254951,Not in team,1,
253927,Not in team,1,
183527,Not in team,1,
243431,Not in team,1,
242919,Not in team,1,
237799,Not in team,1,
225511,Not in team,1,
224487,Not in team,1,
258534,Not in team,1,
247014,Not in team,1,
234726,Not in team,1,
222438,Not in team,1,
221926,Not in team,1,
208614,Not in team,1,
201958,Not in team,1,
244028,Not in team,1,
204860,Not in team,1,
181989,Not in team,1,
194363,Not in team,1,
255798,Not in team,1,
195126,Not in team,1,
263991,Not in team,1,
201527,Not in team,1,
222519,Not in team,1,
224311,Not in team,1,
230455,Not in team,1,
215864,Not in team,1,
228408,Not in team,1,
234296,Not in team,1,
237368,Not in team,1,
239928,Not in team,1,
244024,Not in team,1,
233017,Not in team,1,
244537,Not in team,1,
188985,Not in team,1,
230458,Not in team,1,
244538,Not in team,1,
237371,Not in team,1,
260325,Not in team,1,
206565,Not in team,1,
243254,Not in team,1,
223968,Not in team,1,
198624,Not in team,1,
262880,Not in team,1,
258783,Not in team,1,
253407,Not in team,1,
247519,Not in team,1,
244703,Not in team,1,
242655,Not in team,1,
237535,Not in team,1,
237023,Not in team,1,
223967,Not in team,1,
211935,Not in team,1,
257502,Not in team,1,
224734,Not in team,1,
262622,Not in team,1,
177885,Not in team,1,
226781,Not in team,1,
186882,Not in team,1,
250882,Not in team,1,
232194,Not in team,1,
218848,Not in team,1,
232928,Not in team,1,
203237,Not in team,1,
254176,Not in team,1,
247268,Not in team,1,
199908,Not in team,1,
263396,Not in team,1,
255971,Not in team,1,
187363,Not in team,1,
248035,Not in team,1,
242915,Not in team,1,
222691,Not in team,1,
212451,Not in team,1,
203491,Not in team,1,
244194,Not in team,1,
242914,Not in team,1,
241890,Not in team,1,
237794,Not in team,1,
231650,Not in team,1,
227810,Not in team,1,
253409,Not in team,1,
240865,Not in team,1,
259296,Not in team,1,
251446,Not in team,1,
241206,Not in team,1,
229073,Not in team,1,
216269,Not in team,1,
257484,Not in team,1,
257228,Not in team,1,
232908,Not in team,1,
262348,Not in team,1,
257483,Not in team,1,
256459,Not in team,1,
240331,Not in team,1,
160203,Not in team,1,
203210,Not in team,1,
262858,Not in team,1,
253129,Not in team,1,
240585,Not in team,1,
238793,Not in team,1,
229065,Not in team,1,
255432,Not in team,1,
251336,Not in team,1,
220872,Not in team,1,
260295,Not in team,1,
194759,Not in team,1,
260812,Not in team,1,
224973,Not in team,1,
215495,Not in team,1,
231885,Not in team,1,
263633,Not in team,1,
261072,Not in team,1,
258768,Not in team,1,
242640,Not in team,1,
211152,Not in team,1,
