ID,PreferredFoot,Height,Weight
230613,Right,183,75
230975,Right,175,72
231366,Right,189,83
231390,Right,178,68
231416,Left,187,77
231936,Right,185,77
232381,Right,191,93
232498,Left,169,71
232639,Left,172,70
233301,Right,187,70
230328,Right,190,82
230318,Right,190,88
211093,Left,174,74
244373,Right,175,68
242663,Right,191,83
242664,Right,180,72
242816,Right,169,56
243007,Right,179,76
243715,Right,192,85
244261,Left,179,75
244316,Right,190,82
244374,Right,177,67
246618,Right,188,86
244380,Left,180,71
244393,Right,181,73
244749,Left,188,76
244778,Left,183,77
244915,Left,191,85
244960,Right,174,65
245388,Right,190,88
233493,Right,175,80
233631,Right,173,70
242577,Left,180,69
233848,Right,184,80
210602,Right,171,72
210679,Right,187,82
210719,Left,186,87
210896,Right,180,73
257179,Left,186,77
256790,Right,180,68
253290,Left,181,70
253124,Right,183,74
253072,Right,187,81
253004,Right,178,66
251804,Right,175,62
251566,Right,179,75
251528,Left,182,74
251221,Right,183,77
247641,Left,175,73
246791,Right,170,67
211368,Right,173,70
210438,Right,179,70
210384,Left,175,66
210282,Right,178,72
208224,Right,176,73
233959,Right,179,71
234078,Right,178,82
234171,Right,183,76
237184,Right,174,66
208001,Left,174,68
208045,Left,177,80
208053,Right,175,73
208250,Left,181,78
210047,Right,188,84
208375,Right,192,92
208498,Right,183,78
208509,Right,177,67
208787,Right,177,72
209039,Left,177,75
209329,Left,188,82
209744,Left,173,74
242578,Left,194,75
230317,Right,192,90
242380,Right,178,66
240273,Right,182,64
241497,Right,170,62
241187,Right,185,73
240915,Left,185,79
240754,Right,175,66
240716,Left,184,78
240458,Right,180,73
239956,Right,183,67
242374,Right,183,70
239890,Right,186,86
239580,Right,188,82
238227,Right,175,69
238095,Right,195,90
238033,Right,184,78
237646,Right,180,73
241707,Left,187,79
211108,Left,174,65
242348,Right,188,82
242118,Left,174,66
241907,Right,170,68
231826,Right,185,77
224510,Right,174,74
183714,Right,192,83
158626,Right,176,76
215202,Right,169,67
213666,Right,191,88
190113,Right,196,92
244385,Right,196,84
239529,Right,183,70
184575,Left,173,70
203775,Right,189,87
198143,Right,174,68
240289,Right,183,71
226045,Left,176,73
232099,Right,191,84
198653,Right,186,80
229628,Right,186,84
156412,Right,184,84
237819,Right,179,73
204539,Right,180,80
213242,Right,180,78
211706,Right,177,70
189433,Left,193,86
204451,Right,184,79
215716,Right,189,90
241827,Right,178,69
198032,Left,198,87
186351,Right,188,78
244206,Right,186,75
231150,Right,175,72
221422,Right,188,83
216814,Right,182,80
189165,Right,184,80
208621,Left,180,72
185068,Left,178,76
243854,Right,187,82
204688,Left,183,78
241042,Right,178,70
216466,Left,176,72
204713,Left,178,78
213928,Left,186,76
184999,Right,180,78
231591,Left,172,70
237221,Right,187,69
205989,Right,182,82
189860,Right,174,61
235172,Left,174,67
189177,Left,170,72
190456,Right,175,67
178424,Left,176,70
236699,Right,183,77
191135,Right,180,79
225439,Left,183,75
221342,Right,172,70
251805,Right,179,77
228509,Right,184,75
213917,Right,187,81
211101,Right,189,80
231836,Right,171,70
213404,Right,189,80
192667,Right,189,80
194201,Right,194,86
176376,Right,180,76
215449,Left,185,81
214169,Left,184,78
230295,Right,185,85
199575,Right,180,76
213654,Right,183,73
211862,Right,185,80
219797,Right,180,89
211348,Right,188,84
217235,Right,178,70
215443,Right,175,70
165536,Right,184,82
200353,Right,187,91
232097,Right,180,67
234913,Right,185,77
198904,Right,187,81
226807,Right,173,75
225782,Right,177,71
221430,Right,182,80
215798,Left,179,69
199158,Right,183,74
161938,Right,185,75
238581,Right,179,68
247028,Right,186,76
237556,Right,191,91
230388,Right,191,88
218868,Right,178,68
216820,Right,168,69
212212,Right,183,80
245235,Right,183,76
240115,Right,188,78
253170,Left,192,83
255472,Left,171,65
216816,Right,181,81
198640,Right,175,65
252143,Left,169,63
183285,Left,187,83
244385,Right,196,84
216158,Right,183,79
215135,Right,181,74
235997,Right,165,64
236007,Right,165,65
236073,Left,181,70
236245,Right,180,73
236298,Right,180,71
236461,Right,192,88
236699,Right,183,77
236804,Left,184,77
236817,Right,181,80
236898,Right,183,74
236899,Right,195,85
237034,Right,176,73
237221,Right,187,69
237321,Right,186,79
237329,Right,186,76
237556,Right,191,91
237626,Right,180,63
237681,Left,173,67
237819,Right,179,73
237841,Right,183,75
237960,Right,176,69
238305,Right,180,75
238370,Right,190,95
238581,Right,179,68
238858,Left,175,72
239335,Right,174,68
239529,Right,183,70
235883,Left,178,71
235634,Left,176,71
235565,Right,185,77
183895,Right,158,56
176733,Right,184,74
229980,Right,191,70
247131,Left,172,71
242267,Right,175,69
207707,Left,178,72
205402,Right,178,73
183129,Left,185,88
194904,Right,191,102
253272,Right,179,81
221016,Left,184,76
134744,Right,187,83
185431,Right,187,79
201303,Right,177,65
225363,Left,176,67
192086,Right,184,83
185174,Right,182,77
221014,Left,186,72
201046,Right,184,73
223061,Left,165,62
221269,Left,182,79
261204,Right,178,64
194644,Right,175,73
248148,Right,181,74
219732,Right,172,75
193107,Left,187,82
180819,Right,178,73
239592,Right,177,73
239795,Right,182,80
239837,Right,174,72
202089,Left,190,80
243854,Right,187,82
244206,Right,186,75
245235,Right,183,76
245426,Right,191,78
185195,Right,183,73
235883,Left,178,71
215147,Right,184,79
242794,Left,178,65
231786,Right,186,82
230250,Right,177,78
202858,Right,174,74
210281,Right,184,74
230502,Left,180,71
243631,Right,178,69
191076,Left,179,77
230244,Left,168,66
229476,Right,189,84
221284,Right,180,75
171875,Left,181,72
236899,Right,195,85
236898,Right,183,74
203362,Right,178,70
203106,Right,170,62
246113,Left,176,69
252000,Left,178,69
202848,Right,176,72
243656,Right,185,76
243627,Right,186,78
189296,Left,194,92
241026,Right,179,74
199792,Right,175,68
214639,Right,185,78
207471,Left,187,82
259694,Right,184,77
193133,Right,180,82
188268,Right,169,67
230252,Left,178,75
190059,Right,182,74
240060,Right,178,69
240115,Right,188,78
240289,Right,183,71
240654,Left,173,75
241042,Right,178,70
243414,Right,182,63
241470,Left,185,73
241673,Left,186,80
241686,Right,167,72
241827,Right,178,69
241990,Right,166,61
242236,Right,191,78
242267,Right,175,69
242392,Right,191,87
242619,Right,180,73
242794,Left,178,65
243231,Right,184,76
243245,Right,175,68
224425,Right,188,81
212432,Right,189,75
215466,Right,193,87
213689,Right,176,71
215228,Right,192,93
192955,Right,183,82
242619,Right,180,73
231355,Left,180,72
153275,Right,180,75
211899,Right,187,86
210619,Left,178,71
219576,Right,187,79
224444,Right,177,68
204472,Right,177,69
186551,Right,165,64
228279,Right,193,90
223671,Right,189,82
211382,Right,183,81
200630,Right,175,77
252084,Right,184,78
220604,Right,185,73
247246,Right,192,81
207807,Right,163,70
186347,Left,173,75
191164,Left,179,74
240060,Right,178,69
231612,Left,172,65
232938,Right,188,84
237034,Right,176,73
173546,Right,192,74
214763,Right,184,82
245940,Right,189,79
247131,Left,172,71
246098,Right,192,84
246113,Left,176,69
246191,Right,170,71
246836,Right,191,84
246960,Left,183,75
247028,Right,186,76
247103,Left,188,80
245940,Right,189,79
239795,Right,182,80
172723,Right,199,101
205431,Right,189,83
230005,Right,180,70
190581,Left,172,65
263286,Right,188,85
200054,Right,185,75
209782,Right,180,70
234102,Right,188,78
263287,Right,185,73
213367,Right,170,65
230323,Right,190,88
157304,Left,183,80
226168,Right,181,75
207993,Left,183,82
225147,Right,175,76
225403,Left,176,67
169595,Left,174,76
177019,Right,182,73
229749,Left,193,70
225653,Right,184,82
157301,Right,185,85
209781,Left,181,73
245426,Right,191,78
223922,Left,186,79
204977,Right,173,73
246960,Left,183,75
246191,Right,170,71
243631,Right,178,69
211119,Left,178,76
207790,Right,184,84
236461,Right,192,88
192427,Right,172,67
243627,Right,186,78
237681,Left,173,67
235634,Left,176,71
142707,Right,174,74
190324,Right,188,84
254909,Left,174,63
158144,Right,178,71
228732,Right,191,74
220876,Right,180,70
230354,Right,177,73
180175,Right,175,72
219087,Left,180,75
247246,Right,192,81
233934,Right,188,77
202445,Right,188,83
198861,Right,167,73
235467,Right,168,65
215251,Left,187,67
231627,Right,192,75
210635,Left,191,77
201931,Right,193,90
229034,Right,175,79
223197,Right,187,78
235997,Right,165,64
239837,Right,174,72
192722,Right,178,76
226515,Right,186,79
230336,Right,169,68
242392,Right,191,87
222429,Right,166,60
262621,Left,199,88
216283,Left,170,72
205531,Right,181,70
224218,Right,175,74
229593,Right,186,83
220633,Right,183,75
153048,Right,184,69
230355,Right,174,75
210648,Right,193,88
210136,Right,183,77
203736,Right,185,88
243414,Right,182,63
236245,Right,180,73
189908,Right,187,84
225748,Right,177,70
223710,Left,194,86
232670,Right,185,83
195038,Right,176,71
225733,Right,177,74
243656,Right,185,76
247495,Right,189,86
171975,Right,179,74
227527,Right,182,76
221639,Right,180,76
216774,Left,188,77
230341,Left,182,81
221125,Right,179,79
221919,Right,176,72
171972,Right,178,66
232132,Right,190,72
222148,Right,181,75
225475,Right,188,77
234178,Left,182,76
221634,Right,161,59
149185,Right,181,79
205257,Right,173,78
186569,Right,192,87
199626,Right,174,70
216266,Right,180,71
230625,Left,183,80
169697,Right,188,78
238305,Right,180,75
163301,Right,184,81
253157,Right,175,61
196069,Right,170,67
173030,Right,180,79
208615,Right,196,88
213991,Right,179,70
221671,Left,180,70
236007,Right,165,65
239335,Right,174,68
239592,Right,177,73
220905,Left,186,71
226537,Left,184,79
197756,Right,182,81
214132,Right,165,68
247328,Right,176,71
230423,Right,177,84
233866,Right,187,83
213899,Left,181,84
228236,Left,192,86
189324,Right,193,79
223885,Right,193,88
230401,Right,187,82
230427,Right,172,71
231227,Right,178,76
230502,Left,180,71
230524,Right,178,72
230528,Right,188,84
230625,Left,183,80
230727,Right,181,70
230967,Right,167,67
225161,Right,184,79
209289,Left,170,70
237960,Right,176,69
208520,Right,185,78
204936,Right,185,75
179847,Right,195,85
220295,Right,177,74
193158,Right,185,79
188038,Right,186,80
201862,Left,186,82
229764,Left,180,76
216452,Right,184,79
201860,Right,185,85
183427,Left,174,78
195202,Left,186,84
241026,Right,179,74
205953,Right,171,71
247495,Right,189,86
231355,Left,180,72
230528,Right,188,84
234913,Right,185,77
234045,Right,175,70
234102,Right,188,78
234111,Right,185,75
234178,Left,182,76
234789,Right,182,76
234824,Right,176,74
235172,Left,174,67
231591,Left,172,70
235389,Right,176,66
235467,Right,168,65
178091,Right,186,90
172203,Right,201,93
222123,Right,185,86
210603,Right,170,64
233934,Right,188,77
233866,Right,187,83
233290,Right,184,80
233267,Right,191,88
233029,Right,177,68
232938,Right,188,84
232670,Right,185,83
232241,Right,178,68
232223,Left,179,68
232132,Right,190,72
232099,Right,191,84
232097,Right,180,67
231836,Right,171,70
231826,Right,185,77
231786,Right,186,82
231627,Right,192,75
231612,Left,172,65
193152,Right,187,89
231150,Right,175,72
234111,Right,185,75
251470,Left,192,79
263287,Right,185,73
216447,Left,167,61
253272,Right,179,81
253170,Left,192,83
253157,Right,175,61
252931,Right,175,76
252143,Left,169,63
252084,Right,184,78
248148,Right,181,74
251182,Left,181,67
251517,Left,185,80
230005,Right,180,70
252000,Left,178,69
251805,Right,179,77
263286,Right,188,85
262621,Left,199,88
261204,Right,178,64
259694,Right,184,77
257536,Right,184,80
256769,Left,173,63
255472,Left,171,65
254909,Left,174,63
229764,Left,180,76
229980,Right,191,70
230165,Left,188,82
230336,Right,169,68
229758,Right,184,74
200318,Left,185,72
251517,Left,185,80
235389,Right,176,66
221053,Left,174,79
213629,Right,187,74
230524,Right,178,72
230388,Right,191,88
230355,Right,174,75
230354,Right,177,73
230341,Left,182,81
230323,Right,190,88
230295,Right,185,85
230252,Left,178,75
230250,Right,177,78
230244,Left,168,66
230224,Right,192,91
230219,Right,176,73
230213,Right,184,77
230202,Right,177,75
230195,Right,177,74
230186,Left,177,73
254487,Right,175,71
214665,Left,174,72
199339,Right,186,83
200875,Right,187,81
237995,Left,168,58
247181,Left,178,65
178090,Right,176,79
225706,Left,175,62
236457,Left,178,71
206218,Right,188,82
229804,Right,165,65
194957,Right,185,71
218540,Left,176,70
211381,Right,175,67
230829,Right,175,75
237997,Right,174,59
200446,Right,170,70
188414,Left,173,73
225926,Left,184,72
190854,Right,177,73
198023,Right,176,75
216199,Right,194,86
178567,Left,183,87
238216,Right,182,74
205193,Left,186,84
219536,Right,180,74
256948,Right,179,73
230324,Right,193,88
252339,Right,190,82
236466,Right,178,65
234930,Left,171,80
230320,Right,188,85
212911,Left,179,73
253102,Right,181,72
206254,Right,180,72
211856,Right,192,85
211099,Right,182,76
224656,Right,184,82
246672,Right,175,74
257439,Right,185,79
225696,Left,177,68
227232,Right,187,77
252064,Left,190,86
193440,Left,183,77
193532,Right,171,76
226721,Right,179,74
240033,Right,179,73
241569,Left,182,76
214436,Right,178,76
224933,Left,186,80
225701,Right,191,79
231077,Left,178,73
240037,Left,165,60
252837,Right,173,68
205990,Right,175,72
216742,Right,190,83
218534,Right,184,78
219814,Right,184,76
239015,Right,175,66
194728,Right,192,86
244383,Right,187,80
231838,Left,189,82
182941,Right,178,78
237207,Right,177,78
210321,Right,178,69
205970,Right,178,70
239250,Right,182,73
178322,Right,183,75
242835,Right,187,76
230293,Right,182,79
212118,Left,178,70
226710,Right,195,85
208535,Left,178,78
186519,Right,185,78
189084,Right,188,81
222104,Right,196,78
182168,Right,195,81
199833,Right,198,103
233113,Left,180,73
186521,Right,192,85
211098,Right,173,71
222875,Left,180,73
231835,Right,192,86
229788,Right,183,81
167933,Right,178,72
230370,Right,167,63
187132,Right,185,77
240938,Left,179,70
217648,Right,179,68
207920,Right,183,72
205360,Right,178,65
230191,Right,191,80
221743,Left,179,77
192557,Left,181,78
189485,Right,173,66
189484,Right,187,77
220715,Right,180,80
210475,Right,187,79
220714,Left,197,80
233265,Left,186,81
218154,Right,170,60
189225,Right,175,68
197900,Left,188,87
199692,Right,182,74
192270,Right,184,75
197136,Right,187,80
203280,Right,181,75
223248,Right,182,75
195088,Right,180,76
219409,Right,175,70
230449,Left,185,80
257073,Right,183,73
230417,Right,179,76
230198,Right,180,82
211005,Right,183,83
203581,Right,174,65
230972,Left,170,72
180283,Right,189,75
193338,Right,182,80
193849,Left,180,62
180281,Left,173,74
236600,Right,180,73
244791,Right,172,67
230199,Right,179,73
244789,Left,181,75
204850,Right,174,60
201269,Right,190,80
244788,Right,176,71
238900,Right,185,80
232244,Right,168,70
225844,Left,168,64
205364,Left,184,78
216627,Right,196,83
244274,Right,194,89
222514,Right,190,83
205362,Left,188,83
221201,Left,174,72
206098,Right,184,72
190459,Right,189,87
192546,Left,183,78
237086,Right,190,81
211999,Right,188,84
186143,Right,175,69
204320,Right,174,71
226592,Left,180,74
227873,Right,183,81
195361,Right,179,78
137506,Left,184,75
210722,Right,188,82
235042,Left,181,77
183332,Right,176,69
189725,Right,175,67
198949,Right,178,77
226085,Right,188,82
230437,Right,186,74
235813,Right,178,75
243237,Left,178,72
231207,Left,187,84
235047,Left,164,63
254247,Right,185,78
191783,Right,176,81
248872,Right,170,70
200478,Right,185,79
187421,Right,171,78
235026,Left,174,74
186392,Right,188,83
212755,Left,181,75
224019,Right,178,66
210964,Right,187,75
235029,Right,180,77
207894,Right,188,87
234774,Left,186,82
188182,Right,190,88
236311,Right,180,73
206104,Right,190,80
247832,Right,176,69
186648,Left,188,84
246045,Right,177,71
255000,Left,188,82
162329,Right,181,78
215322,Left,179,72
225562,Left,176,72
245275,Left,190,82
186395,Left,172,76
210972,Right,178,76
219932,Right,181,73
230173,Right,190,89
238621,Right,191,79
231485,Right,185,75
237629,Right,186,79
227647,Left,180,71
246748,Left,175,68
231640,Right,172,75
226777,Right,188,90
230361,Right,172,64
251353,Right,183,82
199386,Right,170,64
234458,Left,190,88
224987,Right,192,84
245211,Right,183,68
235996,Right,181,74
244700,Right,187,84
186589,Right,187,80
209620,Left,180,72
